pos,corr_resp,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
-150,z,0,0,0,0,45,3,183,3,,,,,665.7871469000006,666.7865695000005,666.7865695000005,666.7865695000005,666.7865695000005,666.7865695000005,667.7859008999999,667.7859008999999,z,1,0.8252606999999443,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,46,0,184,0,,,,,668.6355192000005,669.6349295000005,669.6349295000005,669.6349295000005,669.6349295000005,669.6532923999998,670.6196086000004,670.6196086000004,x,1,0.6957710000001498,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,46,1,185,1,,,,,671.3350231999998,672.3351641000004,672.3351641000004,672.3351641000004,672.3351641000004,672.3351641000004,673.3353160000001,673.3353160000001,v,1,0.7302389999999832,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,46,2,186,2,,,,,674.0852019999998,675.0847391000002,675.0847391000002,675.0847391000002,675.0847391000002,675.0847391000002,676.0843066000002,676.0843066000002,c,1,0.8247096000000056,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,46,3,187,3,,,,,676.9331440999999,677.9324062000001,677.9324062000001,677.9324062000001,677.9324062000001,677.9324062000001,678.9325672999998,678.9325672999998,z,1,3.7884275000001253,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,47,0,188,0,,,,,682.7484208999999,683.7314025000001,683.7314025000001,683.7314025000001,683.7314025000001,683.7479602999997,684.7476558000003,684.7476558000003,x,1,0.5584383999998863,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,47,1,189,1,,,,,685.3318407000002,686.3314489999998,686.3314489999998,686.3314489999998,686.3314489999998,686.3314489999998,687.3301391999998,687.3301391999998,v,1,0.4892992999998569,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,47,2,190,2,,,,,687.8463686999999,688.8298368000001,688.8298368000001,688.8298368000001,688.8298368000001,688.8465388,689.8299727999997,689.8299727999997,c,1,0.6286488000000645,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,47,3,191,3,,,,,690.4793113000001,691.4779997999999,691.4779997999999,691.4779997999999,691.4779997999999,691.495754,692.4789323,692.4789323,z,1,0.5007098000000951,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,48,0,192,0,,,,,693.0112260000001,693.9957767999999,693.9957767999999,693.9957767999999,693.9957767999999,694.0115491000001,694.9948694,694.9948694,x,1,1.619164300000648,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,48,1,193,1,,,,,696.6437544000005,697.6277689000003,697.6277689000003,697.6277689000003,697.6277689000003,697.6448077,698.6274301999997,698.6274301999997,v,1,0.6684325000001081,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,48,2,194,2,,,,,699.3266735000002,700.3425784000005,700.3425784000005,700.3425784000005,700.3425784000005,700.3425784000005,701.3258247999997,701.3258247999997,c,1,1.0981501000001117,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,48,3,195,3,,,,,702.4414940000001,703.4423120000006,703.4423120000006,703.4423120000006,703.4423120000006,703.4423120000006,704.4414563000005,704.4414563000005,z,1,0.4891364000000067,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,49,0,196,0,,,,,704.9583594000001,705.9581700000003,705.9581700000003,705.9581700000003,705.9581700000003,705.9581700000003,706.9576302,706.9576302,x,1,0.6497784999996838,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,49,1,197,1,,,,,707.6237654000001,708.6392935999997,708.6392935999997,708.6392935999997,708.6392935999997,708.6392935999997,709.6234547999998,709.6234547999998,v,1,0.4101943000000574,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,49,2,198,2,,,,,710.0563459999998,711.0571157999998,711.0571157999998,711.0571157999998,711.0571157999998,711.0571157999998,712.0559241000005,712.0559241000005,c,1,0.3871180999999524,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,49,3,199,3,,,,,712.4724049000001,713.4721973999999,713.4721973999999,713.4721973999999,713.4721973999999,713.4721973999999,714.4724252000001,714.4724252000001,z,1,0.42198810000036246,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,0,0,0,3,715.0705804000004,715.9213918999999,715.9213918999999,715.9213918999999,715.9213918999999,716.0708326999998,716.9209370000003,716.9209370000003,z,1,0.43097480000005817,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,0,1,1,3,717.3711288999998,718.3709180999999,718.3709180999999,718.3709180999999,718.3709180999999,718.3709180999999,719.3707504999998,719.3707504999998,z,1,0.32236800000055155,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,0,2,2,2,719.7203745000002,720.7207463999998,720.7207463999998,720.7207463999998,720.7207463999998,720.7207463999998,721.7191993000001,721.7191993000001,c,1,0.5832216000003427,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,0,3,3,2,722.3188150000001,723.3190503999999,723.3190503999999,723.3190503999999,723.3190503999999,723.3190503999999,724.3195425999997,724.3195425999997,c,1,0.3985725999996248,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,1,0,4,1,724.7353377000004,725.7354528000001,725.7354528000001,725.7354528000001,725.7354528000001,725.7354528000001,726.7348785999998,726.7348785999998,v,1,0.3768612999997458,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,1,1,5,2,727.1344977000003,728.1341428000001,728.1341428000001,728.1341428000001,728.1341428000001,728.1341428000001,729.1344044000002,729.1344044000002,c,1,0.4583938999999191,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,1,2,6,1,729.6168858000005,730.6161769000005,730.6161769000005,730.6161769000005,730.6161769000005,730.6161769000005,731.6164810000005,731.6164810000005,v,1,0.4738729000005151,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,1,3,7,2,732.1161851000002,733.1159817000002,733.1159817000002,733.1159817000002,733.1159817000002,733.1159817000002,734.1155764,734.1155764,c,1,0.5386024000003999,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,2,0,8,2,734.6823294999999,735.6829938000005,735.6829938000005,735.6829938000005,735.6829938000005,735.6829938000005,736.6818709000004,736.6818709000004,c,1,0.4457733999993252,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,2,1,9,0,737.1480342999998,738.1475838000001,738.1475838000001,738.1475838000001,738.1475838000001,738.1475838000001,739.1477996999997,739.1477996999997,x,1,0.9212265999999545,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,2,2,10,0,740.0971855000003,741.0974624000005,741.0974624000005,741.0974624000005,741.0974624000005,741.0974624000005,742.0965186999997,742.0965186999997,x,1,0.46885729999985415,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,2,3,11,2,742.5996673000004,743.5964141,743.5964141,743.5964141,743.5964141,743.6131689999997,744.5958901999998,744.5958901999998,c,1,1.0939363000002231,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,3,0,12,2,745.7122985000001,746.7127030000006,746.7127030000006,746.7127030000006,746.7127030000006,746.7127030000006,747.7116263000003,747.7116263000003,c,1,0.5756384999999682,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,3,1,13,0,748.3116457000001,749.3275542000006,749.3275542000006,749.3275542000006,749.3275542000006,749.3275542000006,750.3108157000001,750.3108157000001,x,1,0.5184666999998626,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,3,2,14,1,750.8604614999999,751.8608688999998,751.8608688999998,751.8608688999998,751.8608688999998,751.8608688999998,752.8597816000006,752.8597816000006,v,1,0.4649709000000257,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,3,3,15,0,753.3430971000003,754.3435575999997,754.3435575999997,754.3435575999997,754.3435575999997,754.3435575999997,755.3427812000004,755.3427812000004,x,1,0.523407799999859,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,4,0,16,2,755.8925408999999,756.9079845000001,756.9079845000001,756.9079845000001,756.9079845000001,756.9079845000001,757.8914411999999,757.8914411999999,c,1,0.6047586999998202,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,4,1,17,3,758.5249128999999,759.5245460000001,759.5245460000001,759.5245460000001,759.5245460000001,759.5245460000001,760.5245903,760.5245903,z,1,0.6426387999995313,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,4,2,18,3,761.1907662999997,762.1911787000004,762.1911787000004,762.1911787000004,762.1911787000004,762.1911787000004,763.1898408000002,763.1898408000002,z,1,0.6856559000002562,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,4,3,19,1,763.9067882000004,764.9074461000005,764.9074461000005,764.9074461000005,764.9074461000005,764.9074461000005,765.9059597999999,765.9059597999999,v,1,0.3761635000005299,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,5,0,20,1,766.3056566,767.3057056000002,767.3057056000002,767.3057056000002,767.3057056000002,767.3057056000002,768.3051649000004,768.3051649000004,v,1,0.41020520000029137,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,5,1,21,0,768.7383912999999,769.7381099999998,769.7381099999998,769.7381099999998,769.7381099999998,769.7381099999998,770.7378663000004,770.7378663000004,x,1,0.6647111999996014,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,5,2,22,3,771.4206680000002,772.4204678000001,772.4204678000001,772.4204678000001,772.4204678000001,772.4204678000001,773.4207545000004,773.4207545000004,z,1,0.4139120000004368,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,5,3,23,3,773.8534500000001,774.8536819000005,774.8536819000005,774.8536819000005,774.8536819000005,774.8536819000005,775.8527304000004,775.8527304000004,z,1,0.38580550000051517,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,6,0,24,0,776.2693824000003,777.2694972000004,777.2694972000004,777.2694972000004,777.2694972000004,777.2694972000004,778.2684517000002,778.2684517000002,x,1,0.6838315999998485,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,6,1,25,2,778.9684563000005,779.9685476999998,779.9685476999998,779.9685476999998,779.9685476999998,779.9685476999998,780.9682409000002,780.9682409000002,c,1,0.5784926000001178,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,6,2,26,0,781.5677111999998,782.5673308999999,782.5673308999999,782.5673308999999,782.5673308999999,782.5673308999999,783.5670475000002,783.5670475000002,x,1,0.6759346000003461,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,6,3,27,3,784.2673226000002,785.2671000000005,785.2671000000005,785.2671000000005,785.2671000000005,785.2671000000005,786.2668409000003,786.2668409000003,z,1,0.5293406999994659,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,7,0,28,3,786.8165921000004,787.8151155,787.8151155,787.8151155,787.8151155,787.8322357000002,788.8161286,788.8161286,z,1,0.4687934000007772,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,7,1,29,3,789.3152727000002,790.3157314000005,790.3157314000005,790.3157314000005,790.3157314000005,790.3157314000005,791.3146244000004,791.3146244000004,z,1,0.4271276999993461,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,7,2,30,2,791.7654157000002,792.7639683000002,792.7639683000002,792.7639683000002,792.7639683000002,792.7805650000005,793.7640634000004,793.7640634000004,c,1,0.535475399999541,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,7,3,31,2,794.3301040000001,795.3148673000001,795.3148673000001,795.3148673000001,795.3148673000001,795.3300433999998,796.3302776000005,796.3302776000005,c,1,0.447859100000187,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,8,0,32,1,796.7963947000003,797.7957091000003,797.7957091000003,797.7957091000003,797.7957091000003,797.7957091000003,798.7955880000004,798.7955880000004,v,1,0.5178096000004189,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,8,1,33,1,799.3456277,800.3454489999999,800.3454489999999,800.3454489999999,800.3454489999999,800.3454489999999,801.3449289000005,801.3449289000005,v,1,0.4497261999999864,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,8,2,34,0,801.8117361999998,802.8109005000001,802.8109005000001,802.8109005000001,802.8109005000001,802.8271501000004,803.8116082000001,803.8116082000001,x,1,0.5260362000003624,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,8,3,35,3,804.3612624000002,805.3617354000003,805.3617354000003,805.3617354000003,805.3617354000003,805.3617354000003,806.3601222000002,806.3601222000002,z,1,0.47188260000029913,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,9,0,36,2,806.8599381999998,807.8591423000003,807.8591423000003,807.8591423000003,807.8591423000003,807.8591423000003,808.8599399,808.8599399,c,1,0.4474738999992951,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,9,1,37,0,809.3261164999999,810.3410088000005,810.3410088000005,810.3410088000005,810.3410088000005,810.3410088000005,811.3248872999998,811.3248872999998,x,1,0.43729750000011336,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,9,2,38,3,811.7916261000005,812.7911361000001,812.7911361000001,812.7911361000001,812.7911361000001,812.7911361000001,813.7910441999998,813.7910441999998,z,1,0.4467147999998815,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,9,3,39,0,814.2577044000004,815.2580262000006,815.2580262000006,815.2580262000006,815.2580262000006,815.2580262000006,816.2571869999997,816.2571869999997,x,1,0.5417933000003359,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,10,0,40,2,816.8232862,817.8228867000003,817.8228867000003,817.8228867000003,817.8228867000003,817.8228867000003,818.8232161000001,818.8232161000001,c,1,0.7473433000000114,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,10,1,41,3,819.5894820999997,820.5896429,820.5896429,820.5896429,820.5896429,820.5896429,821.5892650000001,821.5892650000001,z,1,0.45282820000056745,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,10,2,42,3,822.0723788,823.0710484000006,823.0710484000006,823.0710484000006,823.0710484000006,823.0880818999999,824.0710401000001,824.0710401000001,z,1,0.4103020999996261,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,10,3,43,3,824.5052323000004,825.504117,825.504117,825.504117,825.504117,825.5207331000006,826.5044886000001,826.5044886000001,z,1,0.4824991999998929,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,11,0,44,1,827.0036646000003,828.0030474999999,828.0030474999999,828.0030474999999,828.0030474999999,828.0030474999999,829.0026483000006,829.0026483000006,v,1,0.7450481999999283,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,11,1,45,1,829.7691331000001,830.7688830000002,830.7688830000002,830.7688830000002,830.7688830000002,830.7688830000002,831.7683436000002,831.7683436000002,v,1,0.3635957999999846,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,11,2,46,1,832.1516201,833.15119,833.15119,833.15119,833.15119,833.15119,834.1509467000001,834.1509467000001,v,1,0.39930970000068555,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,11,3,47,1,834.5673845000006,835.5511239000002,835.5511239000002,835.5511239000002,835.5511239000002,835.5679364000002,836.5673878000002,836.5673878000002,v,1,0.5351115999997091,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,12,0,48,2,837.1340543000001,838.1332010000001,838.1332010000001,838.1332010000001,838.1332010000001,838.1332010000001,839.1330862999998,839.1330862999998,c,1,0.6870534999993652,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,12,1,49,1,839.8498592999999,840.8490328000003,840.8490328000003,840.8490328000003,840.8490328000003,840.8665651000006,841.8496459000003,841.8496459000003,v,1,0.4342086999999992,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,12,2,50,1,842.3155968000005,843.3156320000003,843.3156320000003,843.3156320000003,843.3156320000003,843.3156320000003,844.3152259000003,844.3152259000003,v,1,0.5089787000001706,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,12,3,51,3,844.8483123000001,845.8486545999999,845.8486545999999,845.8486545999999,845.8486545999999,845.8486545999999,846.8478522,846.8478522,z,1,0.486082300000362,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,13,0,52,3,847.3645951000003,848.3641985999998,848.3641985999998,848.3641985999998,848.3641985999998,848.3641985999998,849.3636940000001,849.3636940000001,z,1,0.36112159999947835,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,13,1,53,1,849.7466788000006,850.7474965000006,850.7474965000006,850.7474965000006,850.7474965000006,850.7474965000006,851.7467154999999,851.7467154999999,v,1,0.5216543000001366,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,13,2,54,1,852.3131668999999,853.3125345000003,853.3125345000003,853.3125345000003,853.3125345000003,853.3125345000003,854.3120734999998,854.3120734999998,v,1,0.5373414999999113,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,13,3,55,2,854.8782852999998,855.8783595,855.8783595,855.8783595,855.8783595,855.8783595,856.8781239000004,856.8781239000004,c,1,0.6694555999997647,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,14,0,56,2,857.5775985000005,858.5607832999999,858.5607832999999,858.5607832999999,858.5607832999999,858.5773719000003,859.5767031,859.5767031,c,1,0.37714009999990594,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,14,1,57,3,859.9768702000006,860.9770994000005,860.9770994000005,860.9770994000005,860.9770994000005,860.9770994000005,861.9764943000005,861.9764943000005,z,1,0.4890233999999509,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,14,2,58,0,862.4927821000006,863.4934009000003,863.4934009000003,863.4934009000003,863.4934009000003,863.4934009000003,864.4923825000001,864.4923825000001,x,1,0.5485772000006364,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,14,3,59,2,865.0587436000001,866.0585562000001,866.0585562000001,866.0585562000001,866.0585562000001,866.0585562000001,867.0588042000004,867.0588042000004,c,1,0.6748592999997527,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,15,0,60,3,867.7570639,868.7574691000004,868.7574691000004,868.7574691000004,868.7574691000004,868.7574691000004,869.7404989000001,869.7404989000001,z,1,0.44890580000037517,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,15,1,61,3,870.2077147000005,871.2084067000001,871.2084067000001,871.2084067000001,871.2084067000001,871.2084067000001,872.2064912000001,872.2064912000001,z,1,0.46264190000010785,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,15,2,62,0,872.6890881000004,873.6894541000006,873.6894541000006,873.6894541000006,873.6894541000006,873.6894541000006,874.6898087000004,874.6898087000004,x,1,0.7169758999993974,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,15,3,63,2,875.4382952000001,876.4377840000002,876.4377840000002,876.4377840000002,876.4377840000002,876.4554886999999,877.4383213000006,877.4383213000006,c,1,0.4154273999997713,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,16,0,64,1,877.8711063000005,878.8867137000002,878.8867137000002,878.8867137000002,878.8867137000002,878.8867137000002,879.8706496999998,879.8706496999998,v,1,0.49553900000000795,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,16,1,65,1,880.3871847000005,881.3871242999999,881.3871242999999,881.3871242999999,881.3871242999999,881.3871242999999,882.3864944000002,882.3864944000002,v,1,0.40093969999952606,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,16,2,66,2,882.8195319000001,883.803273,883.803273,883.803273,883.803273,883.8196591999999,884.8187838999997,884.8187838999997,c,1,0.43052059999945413,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,16,3,67,3,885.2687773000002,886.2529288999999,886.2529288999999,886.2529288999999,886.2529288999999,886.2694865999997,887.2684832,887.2684832,z,1,0.46362249999992855,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,17,0,68,3,887.7508345000001,888.7515957999999,888.7515957999999,888.7515957999999,888.7515957999999,888.7515957999999,889.7515837000005,889.7515837000005,z,1,0.34575880000056713,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,17,1,69,2,890.1173700000004,891.1178315000002,891.1178315000002,891.1178315000002,891.1178315000002,891.1178315000002,892.1174778999998,892.1174778999998,c,1,0.5338163000001259,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,17,2,70,2,892.6828706000001,893.6838991999998,893.6838991999998,893.6838991999998,893.6838991999998,893.6838991999998,894.6831594,894.6831594,c,1,0.4586709999998675,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,17,3,71,1,895.1659402,896.1666578999998,896.1666578999998,896.1666578999998,896.1666578999998,896.1666578999998,897.1658621000001,897.1658621000001,v,1,0.5269315000000461,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,18,0,72,3,897.7144862999999,898.7144529000002,898.7144529000002,898.7144529000002,898.7144529000002,898.7326850000004,899.7144500999998,899.7144500999998,z,1,0.3960442000002331,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,18,1,73,2,900.1314834999998,901.1316054000004,901.1316054000004,901.1316054000004,901.1316054000004,901.1316054000004,902.1308008999999,902.1308008999999,c,1,0.6526231000002554,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,18,2,74,2,902.8128972999998,903.797078,903.797078,903.797078,903.797078,903.8136580000005,904.7967383999999,904.7967383999999,c,1,0.5132353000003604,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,18,3,75,1,905.3294785000003,906.3293570000001,906.3293570000001,906.3293570000001,906.3293570000001,906.3293570000001,907.3293391000002,907.3293391000002,v,1,0.5132106999994903,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,19,0,76,0,907.8617469000005,908.8457946000003,908.8457946000003,908.8457946000003,908.8457946000003,908.8624663000005,909.8615663000005,909.8615663000005,x,1,0.7134686000003967,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
